,home_elo,away_elo,spread,h_drives,h_d_explosiveness,h_d_successrate,h_d_stuffrate,h_d_totalPPA,h_o_explosiveness,h_o_successrate,h_o_stuffrate,h_o_totalPPA,home_conference,away_conference,neutral_site,home_team_cover_spread
377,1717,1140,-35.0,15.0,1.594721677068607,0.2542372881355932,0.32,-12.202636247212135,1.2132071293787776,0.5662650602409639,0.1162790697674418,34.30414880189058,2,2,0,1
378,1618,1727,-6.0,16.0,1.3443195627994893,0.4054054054054054,0.1935483870967742,17.335573397410936,1.0426986305935249,0.4607843137254901,0.12,20.80280232783404,0,0,0,0
379,1379,1194,-6.5,13.0,1.0478616037557713,0.4696969696969697,0.2631578947368421,6.258506934678478,1.0934471039789069,0.4268292682926829,0.1851851851851851,11.875104373794413,7,7,0,1
380,1404,1652,2.0,12.0,1.170415302395385,0.2777777777777778,0.2666666666666666,-8.359799044920605,1.065103389648724,0.3974358974358974,0.3478260869565217,1.1029232916149738,9,9,0,1
381,1619,1518,-8.5,12.0,1.180580358496644,0.5638297872340425,0.2580645161290322,33.591500035603346,1.5799838976418097,0.4492753623188406,0.25,26.82103017008711,8,8,0,0
382,1396,1183,-13.0,15.0,1.2585318100482037,0.3670886075949367,0.125,10.301722044789203,1.3360564260000811,0.3692307692307692,0.238095238095238,4.208865438207557,1,1,0,1
383,1535,1348,-13.0,13.0,0.968785906179553,0.375,0.2142857142857142,-5.449307243207551,1.290531951568766,0.4597701149425287,0.2291666666666666,29.50802949750817,1,1,0,1
384,1380,1133,-14.5,12.0,1.5688920399981812,0.3787878787878788,0.1875,15.038975617993456,1.328953325067839,0.4383561643835616,0.2,18.835151975428797,4,4,0,1
385,1803,1740,-17.0,13.0,1.0306427816616688,0.4761904761904761,0.1304347826086956,6.095266922976547,1.404609673592279,0.4923076923076923,0.2142857142857142,23.596400015129262,9,4,0,1
386,1259,1223,-7.5,11.0,1.0199092338049376,0.4807692307692308,0.125,7.711766300791171,1.2329595783045932,0.4743589743589743,0.1851851851851851,18.93754879097476,7,7,0,1
387,1153,1181,-5.0,14.0,1.2485614560927492,0.3866666666666666,0.0909090909090909,15.829191200267369,1.3683717141900111,0.4090909090909091,0.119047619047619,18.35947618172005,10,10,0,1
388,1028,1268,5.0,12.0,1.3888935774451747,0.3773584905660377,0.2142857142857142,5.593308214945728,1.3633007814476636,0.4050632911392405,0.1891891891891892,13.918223143627245,4,4,0,1
389,1748,1769,-6.0,15.0,0.8918859418445192,0.2916666666666667,0.16,-11.128524336887278,0.8379819323070284,0.4574468085106383,0.2857142857142857,3.451196474537184,9,9,0,1
390,1714,1858,6.5,10.0,0.9582799362617748,0.4067796610169492,0.1428571428571428,-5.74932024478577,1.3759626502889697,0.3709677419354839,0.1875,8.353888557307355,0,0,0,1
391,1800,1483,-11.5,13.0,1.0033775781931704,0.4827586206896552,0.34375,7.270889750049724,1.254154121903786,0.5555555555555556,0.0857142857142857,32.86403938479045,9,9,0,1
392,1868,1834,-3.0,13.0,1.1239454650653604,0.4603174603174603,0.12,-0.3171420640210887,1.381428279348326,0.4459459459459459,0.3170731707317073,15.873470230079894,8,8,0,1
393,958,1142,3.5,14.0,1.4594985213642486,0.4776119402985074,0.3333333333333333,27.677934342232124,1.35940463642342,0.35,0.3181818181818182,-5.694828676976142,10,10,0,0
394,1447,2032,20.5,12.0,1.2917265639588753,0.5797101449275363,0.1914893617021276,30.590228341234116,1.27681098165351,0.3571428571428571,0.2592592592592592,5.659808276270556,3,3,0,0
395,1822,1192,-34.0,11.0,1.1462457341431038,0.3518518518518518,0.2333333333333333,0.9569889883046752,1.1010264875918898,0.4605263157894737,0.2340425531914893,19.34233464773152,7,7,0,0
396,1285,1389,-3.5,11.0,0.7898803530798529,0.4492753623188406,0.1363636363636363,5.916632404573303,1.2881195310513387,0.3783783783783784,0.1891891891891892,-0.1169718785263099,8,8,0,0
397,1920,1651,-17.0,9.0,1.2023013085000471,0.4,0.1739130434782608,7.171616326000998,1.0542626715552743,0.5068493150684932,0.0869565217391304,24.353679741108884,8,8,0,1
398,1563,1681,2.5,11.0,1.2281040003054706,0.4354838709677419,0.1142857142857142,16.14951251229045,1.189922729396875,0.4375,0.09375,13.919962590986888,0,0,0,0
399,1976,1718,-14.5,12.0,1.0458321028390989,0.3766233766233766,0.0555555555555555,-5.444338763400882,1.2425094612579957,0.4673913043478261,0.1538461538461538,28.684613311334772,2,2,0,1
400,983,1493,20.5,12.0,1.2224399223905211,0.6349206349206349,0.081081081081081,39.499002154427856,1.672674280536226,0.4705882352941176,0.3157894736842105,28.840561277945625,6,6,0,0
401,976,1363,9.5,14.0,1.449395940360064,0.3571428571428571,0.282051282051282,4.055700590997145,1.3457241913226594,0.3283582089552239,0.1851851851851851,2.9339617082471934,6,6,0,1
402,1498,1196,-18.5,12.0,1.0190322541940264,0.3666666666666666,0.3,-2.327475758035947,1.2619145065716917,0.5,0.09375,28.054299495142565,10,10,0,1
403,1309,1559,7.0,13.0,1.0090621824919073,0.4057971014492754,0.1818181818181818,-3.907393247610228,1.344337636243338,0.4153846153846154,0.0714285714285714,12.903046557578936,1,1,0,1
404,1274,1649,9.5,15.0,1.1647463560989877,0.3552631578947368,0.2631578947368421,-1.0280981402734075,1.9860785544066777,0.2096774193548387,0.2857142857142857,-2.542532985687973,0,0,0,1
405,1282,1702,10.0,11.0,1.7000126321278142,0.45,0.2258064516129032,24.612010916706243,1.1513350376467708,0.3548387096774194,0.2333333333333333,7.311211078143662,4,4,0,0
406,1605,1202,-24.0,12.0,1.0550805510703878,0.4558823529411764,0.125,7.213181678482325,1.1793693702670878,0.6774193548387096,0.0930232558139534,42.35620275777799,7,7,0,1
407,1611,1433,-11.0,9.0,1.3610001694468106,0.2888888888888888,0.25,4.605422446922328,0.8492477859998374,0.4875,0.1044776119402985,19.864541018545385,1,1,0,1
408,1653,1797,6.0,14.0,1.3320212651566825,0.3978494623655914,0.1842105263157894,11.864235269755913,1.1543932961386545,0.3376623376623376,0.1842105263157894,1.3846762162252408,9,9,0,0
409,1574,1255,-20.5,11.0,0.9296637459653916,0.421875,0.1,4.035261893160827,1.7018309452393812,0.5466666666666666,0.2142857142857142,46.234165851111534,1,1,0,1
410,1085,1674,24.0,11.0,1.239490517663664,0.5806451612903226,0.2,30.499990695388817,1.2707401389992667,0.4305555555555556,0.2058823529411764,12.308364937151238,4,4,0,0
411,1597,1451,-4.0,16.0,1.375728737872464,0.2253521126760563,0.3478260869565217,-14.118629114253633,1.1748656307255747,0.5070422535211268,0.2941176470588235,18.78301385291935,3,3,0,1
412,1273,1736,10.0,16.0,1.4537137446679391,0.4805194805194805,0.1538461538461538,27.058571728609017,1.5096893970440557,0.4375,0.1111111111111111,27.07994897839532,3,3,0,1
413,1796,1397,-19.0,14.0,0.6364790590947162,0.2413793103448276,0.2352941176470588,-8.802937652409707,1.6256347102923787,0.3970588235294117,0.2105263157894736,3.9713220871240695,3,3,0,1
414,1720,1555,-16.0,12.0,1.6556224244289883,0.4029850746268656,0.2926829268292683,13.7997902828254,1.1061198763306688,0.524390243902439,0.1320754716981132,24.65540995433721,9,9,0,0
415,1843,1385,-19.5,14.0,1.081092117281991,0.3939393939393939,0.1282051282051282,3.10097947334535,1.2381808277499535,0.5416666666666666,0.09375,34.50447060283916,0,0,0,1
416,1507,1621,1.0,15.0,1.0043756188332738,0.3333333333333333,0.25,-7.476907149238742,1.1294254337169185,0.2909090909090909,0.34375,-7.306033561695406,0,0,0,0
417,1301,1145,-4.0,11.0,0.8208766682637081,0.4938271604938271,0.0571428571428571,5.491835122630924,1.061038939124866,0.4358974358974359,0.1627906976744186,10.39597234325788,6,6,0,1
418,1225,1519,3.5,12.0,1.3221883495731843,0.3442622950819672,0.2857142857142857,2.817000625975591,1.0899413459987572,0.3770491803278688,0.3478260869565217,-0.4990941433793396,6,6,0,0
419,1422,1064,-18.5,10.0,0.91070446777927,0.4393939393939394,0.28125,3.022476718333249,1.66645649065278,0.4202898550724637,0.0571428571428571,26.11912534132175,4,4,0,1
420,1734,1389,-18.5,14.0,0.8097012193486159,0.4700854700854701,0.109090909090909,1.098894292619848,1.931160512349368,0.3559322033898305,0.3461538461538461,13.659126081370369,8,8,0,0
421,1516,1905,4.0,10.0,1.1412438871991142,0.4266666666666667,0.2291666666666666,11.452334709844338,1.0914337648809127,0.5166666666666667,0.1379310344827586,10.974860964815212,8,8,0,0
422,1384,1729,2.5,12.0,1.3698364445414144,0.4193548387096774,0.3,8.241574455352987,0.9210566892966268,0.5555555555555556,0.2142857142857142,13.280977253401002,0,0,0,1
423,1232,1428,1.0,9.0,1.1634455122809293,0.45,0.1923076923076923,-4.53064208976006,0.8952976738518231,0.5866666666666667,0.125,18.004035220933662,4,4,0,1
424,1479,1593,2.0,11.0,1.2497989908691725,0.492063492063492,0.2553191489361702,23.12053832435169,1.1541598541382283,0.4754098360655737,0.21875,3.0041432646802604,7,7,0,0
425,1715,1254,-24.0,18.0,1.0088491204546317,0.4333333333333333,0.2272727272727272,3.6585112920873337,0.8118621223640925,0.4534883720930232,0.2222222222222222,7.469277114584831,10,10,0,0
426,1670,2010,9.5,16.0,1.1569723307964308,0.5365853658536586,0.2083333333333333,34.70358572581408,1.7845067455385606,0.3382352941176471,0.1818181818181818,8.214603855519924,0,0,0,0
427,1751,1358,-16.0,12.0,1.0628707159445452,0.375,0.2258064516129032,-7.297734361609858,1.2538018474526056,0.4202898550724637,0.275,9.71835273794498,3,3,0,1
428,1825,1842,-2.5,12.0,0.7565394599726754,0.3684210526315789,0.238095238095238,-10.364763004392175,1.5405907769604907,0.3636363636363636,0.1111111111111111,8.358000730330293,9,9,1,1
429,1107,1661,20.0,13.0,1.2426828031754715,0.4680851063829787,0.1538461538461538,29.18961574107789,1.0389426587118655,0.4177215189873418,0.2051282051282051,-0.8269107484825956,4,4,0,0
430,1210,1812,21.0,14.0,1.2540179828949367,0.5714285714285714,0.25,41.97044151184195,0.9530447595899868,0.4675324675324675,0.3333333333333333,5.4507791615564285,7,7,0,0
431,1556,1784,1.0,15.0,1.7923860202925217,0.5063291139240507,0.2647058823529412,36.119610802254,1.5336382277180858,0.4105263157894737,0.1081081081081081,12.63643018247603,2,2,0,0
432,1073,1992,39.0,13.0,1.2667933935965454,0.6024096385542169,0.1891891891891892,49.07117637195886,1.0914971612132092,0.3188405797101449,0.2333333333333333,-7.987710524301253,2,2,0,0
433,1146,1312,1.5,13.0,0.993093769340386,0.4767441860465116,0.2,19.920861232980517,1.3440407708742,0.4050632911392405,0.2413793103448276,0.1419232604138528,1,1,0,0
434,1343,1102,-9.0,12.0,1.59182463478073,0.3333333333333333,0.1538461538461538,14.974513094340429,0.9824562643266777,0.373134328358209,0.2857142857142857,2.1880689229654413,10,10,0,0
435,1373,1128,-18.5,13.0,1.577074206809219,0.4,0.1851851851851851,14.778842748999038,1.3122122693560876,0.5125,0.2040816326530612,23.228109488930464,10,10,0,0
436,1085,1191,12.0,13.0,0.8156446536251301,0.4835164835164835,0.1304347826086956,10.839167753509011,1.155946053015549,0.4915254237288136,0.1714285714285714,13.428633367049184,4,4,0,1
437,1342,1516,9.5,12.0,0.683878020994116,0.3703703703703703,0.0689655172413793,-3.117264126145572,1.2672181916537604,0.4193548387096774,0.1041666666666666,11.67744353092425,2,2,0,1
438,1554,1828,10.0,11.0,1.0396417512535994,0.4590163934426229,0.125,11.011039076132228,1.397365310567045,0.380281690140845,0.09375,14.895578137658122,3,3,0,1
439,1813,1429,-13.5,15.0,0.77943579628788,0.3278688524590163,0.131578947368421,-12.364437258713007,1.3183749067137347,0.3513513513513513,0.217391304347826,5.798133689035793,1,9,0,1
440,1797,1285,-21.5,10.0,1.1752311160478714,0.373134328358209,0.2758620689655172,2.375773572682278,1.2230306509027848,0.4761904761904761,0.2093023255813953,18.01015599641135,8,8,0,0
441,1724,1470,-8.0,12.0,1.3603332047536958,0.4202898550724637,0.2894736842105263,13.38668481389244,0.8945399595486766,0.4505494505494505,0.0789473684210526,4.24581030019269,0,0,0,0
442,1703,1129,-27.5,12.0,1.2079733602485692,0.3636363636363636,0.225,1.221480530871615,1.0234919081228182,0.5581395348837209,0.1081081081081081,22.0994949905276,1,1,0,1
443,1451,1690,7.5,11.0,1.844341153779563,0.4285714285714285,0.2558139534883721,21.47181316588397,1.1676110839205684,0.34375,0.1333333333333333,6.783852234428791,9,9,0,0
444,846,1101,3.0,15.0,1.123395726523737,0.5104166666666666,0.1063829787234042,23.18801105186604,1.63833946277136,0.4625,0.15,40.04705623655823,10,10,0,1
445,1678,1799,10.5,11.0,1.346401289683724,0.3823529411764705,0.2903225806451613,10.97926849113334,1.3990702261935992,0.359375,0.4516129032258064,5.6753753977769,1,5,0,1
446,1190,1458,7.5,14.0,0.8733445425994962,0.5894736842105263,0.072289156626506,31.858031854821803,1.4294794128864985,0.2444444444444444,0.5714285714285714,-5.775142952204615,7,7,0,0
447,1529,1933,12.5,13.0,1.0118645286657162,0.3709677419354839,0.1944444444444444,1.376445468463962,0.9908492959258894,0.4505494505494505,0.1,11.108257676003218,8,8,0,1
448,1680,1572,-7.0,15.0,1.314183779031293,0.3536585365853658,0.3076923076923077,4.786730874502728,1.1507039350760888,0.4404761904761904,0.1489361702127659,16.58842162537106,6,6,0,0
449,1679,1267,-13.5,13.0,1.2484513313571353,0.4285714285714285,0.0943396226415094,2.8471979686698896,1.5213764293377865,0.5217391304347826,0.1724137931034483,37.25268979798818,6,6,0,1
450,1063,1347,3.0,12.56,1.3044806472895871,0.433501268991172,0.174644552760564,15.050048686313888,1.3008992098780812,0.4381405581834336,0.2064978481449894,15.208579233649711,6,6,0,1
451,1517,1307,-13.5,13.0,0.9946000298754596,0.2307692307692307,0.2916666666666667,-6.524682027340545,1.5522558651476546,0.5119047619047619,0.2,47.516024410218144,6,6,0,1
452,1711,1381,-12.5,14.0,1.0368436336326488,0.4691358024691358,0.2549019607843137,16.479767909472187,1.6183334603220745,0.4307692307692308,0.2857142857142857,22.70970551520978,10,10,0,0
453,1552,2093,18.5,11.0,1.5168859749215426,0.5147058823529411,0.1290322580645161,28.851438426488443,1.1614591777459715,0.5352112676056338,0.1739130434782608,21.72510590138428,2,2,0,1
454,1627,1832,7.5,15.0,1.4803535437563258,0.3684210526315789,0.25,11.229657526393993,0.9817791952253744,0.3698630136986301,0.2,-4.891574732969899,9,9,0,0
455,1065,1383,3.5,12.0,1.523932871117798,0.4,0.3125,21.205311902540306,0.8662348649607176,0.40625,0.25,-10.564120569623428,7,7,0,0
456,1049,1262,6.5,11.925925925925926,1.238476313561576,0.4371218348172246,0.1978269318352478,13.253949162328109,1.4225009856155555,0.3621344774301083,0.238543063150393,5.755227179643775,4,4,0,1
457,1141,1679,11.5,14.0,1.7563501715016003,0.453125,0.2,30.502327216228263,1.245551062460087,0.4264705882352941,0.1714285714285714,8.126059200967546,1,1,0,0
458,1274,1588,12.0,11.0,1.1625965612160112,0.4603174603174603,0.2727272727272727,2.637148273684608,1.0655241606534744,0.4375,0.2058823529411764,4.125027580268779,7,5,0,1
459,1895,1382,-19.0,13.0,1.3350086430567785,0.2258064516129032,0.3720930232558139,-2.2707155622601563,1.089222676793719,0.3103448275862069,0.2666666666666666,-11.869147113610945,9,9,0,0
460,1489,1690,-2.0,16.0,1.305798848247399,0.352112676056338,0.2142857142857142,7.70438832358039,1.6538668080402046,0.3125,0.2439024390243902,3.810005056487875,3,3,0,1
461,1772,1394,-17.0,12.0,0.9314244593502268,0.2916666666666667,0.1739130434782608,-5.366209777350797,0.7937820621052292,0.5,0.0961538461538461,8.039545083669601,9,9,0,1
462,1382,1103,-19.0,13.0,1.0431452112804929,0.5057471264367817,0.1707317073170731,9.868471344240689,1.2079159455725286,0.5,0.21875,23.90589848533132,4,4,0,0
463,1677,1278,-22.0,8.0,1.331897086140964,0.3717948717948718,0.1428571428571428,11.528450331739725,1.3955197789805116,0.6031746031746031,0.0588235294117647,34.80450678622815,4,4,0,0
464,1139,1232,-1.5,14.0,1.217191978989645,0.3970588235294117,0.225,6.27844626132569,1.0079777690160665,0.3116883116883117,0.2758620689655172,-7.427077043458415,6,6,0,0
465,1328,1358,1.5,14.0,1.353079943397564,0.4814814814814814,0.125,29.6927101395146,0.905711907417996,0.3466666666666667,0.16,-4.954036682778195,3,3,0,0
466,1559,1798,7.5,13.0,1.3606158385419052,0.5294117647058824,0.1282051282051282,28.8356084441322,1.371861726401426,0.453125,0.1071428571428571,13.590639922029723,0,5,0,0
467,1685,1703,-8.0,13.0,1.1058572124242876,0.5476190476190477,0.0952380952380952,23.475977181301246,1.7299338649326117,0.4938271604938271,0.125,46.633625064079055,0,0,0,1
468,1668,1538,-7.0,11.0,1.1106140090160666,0.4,0.15,8.240909444912596,1.0329974868557754,0.4878048780487805,0.2222222222222222,20.92784134260081,2,2,0,0
469,1317,1165,-11.0,13.0,1.0903422002569638,0.4588235294117647,0.2162162162162162,1.7830605702356532,1.2785879776396516,0.453125,0.1333333333333333,17.08510351780214,1,1,0,1
470,1481,1667,1.0,15.0,1.7040484721038744,0.2950819672131147,0.3636363636363636,1.5564713916567934,1.2446565450099298,0.3142857142857143,0.4285714285714285,-3.3780130065506446,0,0,0,0
471,1634,1372,-12.0,15.0,1.2532832381425694,0.273972602739726,0.2121212121212121,-7.332675610202242,1.1984329665285085,0.5373134328358209,0.2068965517241379,27.721233109011,0,0,0,1
472,1396,1915,16.0,11.0,1.3323568377265675,0.5070422535211268,0.1363636363636363,27.15923335612614,0.8621150425423132,0.4313725490196078,0.2692307692307692,2.0652039025545794,8,8,0,0
473,1120,1339,6.5,11.0,0.8443983854329714,0.4366197183098591,0.1219512195121951,4.010635278118352,1.3901344297426148,0.3823529411764705,0.4230769230769231,11.28421878316335,10,10,0,1
474,992,959,-6.5,13.0,1.988618271364764,0.25,0.4333333333333333,1.332942075232834,1.288150056297101,0.46875,0.25,17.375936401948653,6,6,0,1
475,1491,1410,-7.5,11.0,1.0140242795214494,0.4675324675324675,0.2333333333333333,14.118594060138632,1.3714481658340636,0.4590163934426229,0.28125,18.820243414599982,0,0,0,0
476,1138,1076,-5.5,16.0,1.1465119387558242,0.4523809523809524,0.1136363636363636,19.393066954499037,1.0690570035727145,0.492063492063492,0.238095238095238,11.13727038657099,10,10,0,1
477,1165,1429,11.5,13.0,0.6369594455211818,0.5,0.2037037037037037,6.878662162427172,0.9873703203558172,0.4150943396226415,0.2068965517241379,2.847085696679155,7,7,0,0
478,1817,1339,-21.5,12.0,1.095013903308938,0.2903225806451613,0.1785714285714285,-7.3250725795717875,1.2666809522015063,0.4714285714285714,0.2142857142857142,23.940446884351847,3,3,0,1
479,2013,1856,-12.0,13.0,1.213942195552176,0.3333333333333333,0.3571428571428571,-1.188530327359788,0.9829557695936928,0.4659090909090909,0.2,12.411150287705462,0,0,0,0
480,1802,2026,5.0,17.0,1.1145021515000118,0.4594594594594595,0.1428571428571428,11.178644907804868,2.060076636547719,0.3773584905660377,0.2,21.354966054712133,2,2,0,1
481,1403,1752,8.0,12.0,1.2488565044166922,0.4933333333333333,0.1818181818181818,21.925158173094307,1.1568380586326692,0.4487179487179487,0.131578947368421,15.430854844805411,3,3,0,0
482,1801,1727,-11.0,12.0,1.5725010862871536,0.4705882352941176,0.1794871794871795,36.23992943420743,1.2994770861715914,0.6119402985074627,0.032258064516129,38.98004899517243,9,9,0,0
483,1208,1642,14.5,13.0,1.2096187519823496,0.3015873015873015,0.3142857142857143,-7.406770510658627,1.3013548850353018,0.2666666666666666,0.2391304347826087,-0.920316448855664,7,7,0,1
484,1438,1665,-2.0,19.0,1.0851680909337185,0.4660194174757281,0.2325581395348837,12.681031248977645,1.171749611337282,0.4216867469879518,0.1702127659574468,6.886472828363477,4,4,0,1
485,1258,1106,-5.0,15.0,1.4158709960017906,0.4078947368421052,0.2333333333333333,6.015718164901559,1.1807133894015438,0.4189189189189189,0.2058823529411764,15.46782639024881,10,10,0,1
486,1722,1101,-30.0,13.0,1.4877570481848867,0.3717948717948718,0.34375,1.3511087523340513,1.356380754349246,0.6557377049180327,0.0857142857142857,41.40920713063905,4,4,0,1
487,1579,1238,-17.5,10.0,0.822013684517353,0.3018867924528302,0.1904761904761904,-5.756600489424875,1.0088328442130172,0.4406779661016949,0.1702127659574468,9.85347463414689,7,5,0,0
488,1547,1660,1.0,13.0,1.1309225246370782,0.4597701149425287,0.2051282051282051,12.246714987790504,1.4872268044892034,0.4383561643835616,0.2,24.932840155093132,8,8,0,1
489,1357,1854,13.0,14.0,1.26791243043712,0.3692307692307692,0.3055555555555556,4.6777789663771125,1.57970405081719,0.3432835820895522,0.2068965517241379,6.749478588861005,3,3,0,1
490,1860,1664,-9.0,15.0,1.5986404252150137,0.4558823529411764,0.1428571428571428,14.553646768150562,1.1149200322428547,0.3908045977011494,0.1311475409836065,1.619672339496348,1,1,0,0
491,1747,1554,-15.0,13.0,1.4223852530807246,0.3670886075949367,0.3076923076923077,11.116744295978211,1.4387572995398823,0.3733333333333333,0.1842105263157894,12.108430008805716,9,9,0,0
492,1117,1376,6.0,13.0,1.2030905667170282,0.2950819672131147,0.325,-9.4621668480031,0.964933493106123,0.2575757575757575,0.375,-19.02240242219611,1,1,0,1
493,1168,871,-13.0,13.0,1.4030173080447703,0.4042553191489361,0.1914893617021276,21.074777350485878,1.3174383299379249,0.4166666666666667,0.2571428571428571,8.75543971433016,10,10,0,0
494,1295,1727,15.5,13.0,1.0444169618576535,0.5979381443298969,0.1568627450980392,38.935376885047646,1.1376828441231466,0.3392857142857143,0.2333333333333333,-3.5986460156339284,8,8,0,0
495,1201,1069,-6.0,14.0,1.5634089921212722,0.3548387096774194,0.2592592592592592,6.641056048398972,1.2512823779274096,0.5,0.2115384615384615,23.68346788584637,7,7,0,1
496,1715,1620,-8.5,12.0,0.9493953814600892,0.6111111111111112,0.1363636363636363,24.07584246198017,0.9878238386903596,0.4594594594594595,0.1724137931034483,12.91944941535398,1,1,0,0
497,2040,1423,-26.0,15.0,0.9255589599031844,0.4130434782608695,0.2941176470588235,0.5536888147588213,1.2883062713505185,0.5972222222222222,0.1176470588235294,39.46784159442544,2,2,0,1
498,1681,1856,4.5,12.0,1.6150042739496135,0.4594594594594595,0.2058823529411764,25.76564525670131,1.2878162755453544,0.5352112676056338,0.1944444444444444,21.68283805294666,3,3,0,1
499,1175,1082,-12.5,15.0,1.3029376091523677,0.4318181818181818,0.1176470588235294,21.03760045567828,1.1804635276705642,0.4155844155844156,0.0909090909090909,9.10259331539998,4,4,0,0
500,1492,1424,-3.0,14.0,1.0068221469757508,0.3928571428571428,0.1206896551724138,7.8425039009514705,1.3076150485791571,0.293103448275862,0.3870967741935484,-4.503128625779008,1,1,0,0
501,1721,1649,-8.5,10.0,0.7599783394499431,0.589041095890411,0.1346153846153846,19.27068433679331,1.0189568572597358,0.4324324324324324,0.1891891891891892,-5.525897547942686,9,9,0,0
502,2040,1869,-7.0,12.0,1.47439594864012,0.2826086956521739,0.2916666666666667,2.1177190958481984,1.0800682560957189,0.4320987654320987,0.1372549019607843,15.928960038466585,9,9,0,1
503,1435,1025,-31.5,15.0,1.2615942804093423,0.3820224719101123,0.0697674418604651,7.2667625682541725,1.807135219317217,0.4285714285714285,0.1842105263157894,34.488449589789056,2,2,0,1
504,2082,1565,-23.0,14.0,1.6500649056269785,0.2816901408450704,0.28,0.1282076657970752,1.364758128888512,0.4090909090909091,0.2,10.562922022305148,3,3,0,0
505,1737,1532,-7.5,13.0,1.4027049199087531,0.4029850746268656,0.2727272727272727,10.775891769060156,1.2296141187257092,0.5578947368421052,0.1129032258064516,39.2654831981134,8,8,0,1
506,1889,1473,-16.5,14.0,1.2620513860048344,0.382716049382716,0.2962962962962963,3.242829829564189,1.545512808429078,0.4078947368421052,0.1351351351351351,25.012048667733147,8,8,0,0
507,1512,1664,6.0,13.0,1.341429464135227,0.4788732394366197,0.2903225806451613,17.8399251395999,1.3196005925540972,0.4324324324324324,0.2222222222222222,12.551218852048782,6,6,0,1
508,1211,1075,-7.0,13.0,1.2626228774799306,0.25,0.28,-12.25104585355174,1.2161139834223127,0.4057971014492754,0.0784313725490196,16.57708621793024,6,6,0,1
509,1335,1588,5.0,15.0,1.09097326449944,0.4623655913978494,0.1363636363636363,12.287442899985924,1.1699014253201967,0.4507042253521127,0.3809523809523809,8.556937265816982,6,6,0,0
510,1629,1735,4.5,14.0,1.2728477938509064,0.5121951219512195,0.1578947368421052,24.91273071389332,1.099725102835297,0.4767441860465116,0.1282051282051282,12.4188743242865,6,6,0,0
511,1144,1330,1.5,12.0,1.29334935082632,0.396551724137931,0.2272727272727272,7.700842701654885,1.501233033442702,0.3809523809523809,0.34,8.335624607916376,10,10,0,1
512,1703,1647,-5.0,13.0,0.9576550261984456,0.4411764705882353,0.2368421052631578,-0.1649583382752995,1.1769417408365623,0.4642857142857143,0.1666666666666666,7.310959023397437,0,0,0,0
513,1368,1877,14.5,12.0,0.9023290611651784,0.4696969696969697,0.2,9.891722115137243,1.0624968705056093,0.4615384615384615,0.2142857142857142,2.976633490814837,8,8,0,1
514,1954,966,-43.0,16.0,1.439531262870828,0.2916666666666667,0.1481481481481481,5.671696844636444,0.8634184380873201,0.4736842105263157,0.2181818181818181,1.762453300842639,2,2,0,0
515,1602,1554,-4.0,11.0,1.183556386717575,0.4567901234567901,0.1929824561403508,21.21404122842129,1.3187636021866482,0.3939393939393939,0.1111111111111111,1.596238006373588,0,0,0,0
516,1231,1127,-2.5,12.0,1.4918725165579707,0.3898305084745763,0.2592592592592592,15.33955515215524,1.2979681372598777,0.3970588235294117,0.2452830188679245,6.044565969965411,5,1,0,0
517,1668,1494,-7.0,13.0,1.167085033880515,0.4027777777777778,0.1428571428571428,13.143455822221393,1.0133986403385342,0.4603174603174603,0.1041666666666666,14.3383259875957,2,2,0,1
518,1020,1232,6.0,18.0,1.475950824588795,0.3648648648648648,0.25,8.523339257165542,1.5413942415969304,0.352112676056338,0.3333333333333333,2.87000630136654,6,6,0,0
519,1097,1053,-2.0,13.0,1.0510038204123433,0.391304347826087,0.2142857142857142,5.005574648018136,1.3016677593854438,0.4054054054054054,0.3214285714285714,12.717272639673492,4,4,0,1
520,1278,1442,6.0,14.0,1.3662454651096172,0.3896103896103896,0.1590909090909091,11.522448231554264,1.203020481156865,0.2950819672131147,0.3636363636363636,-6.378526885903106,4,4,0,0
521,1746,1054,-40.5,11.0,0.8033825853309676,0.3448275862068966,0.2333333333333333,-8.162771848550248,1.0690050972082756,0.4736842105263157,0.1304347826086956,10.545240111834843,9,4,0,0
522,1695,1792,2.0,11.0,0.8912184895757082,0.421875,0.3409090909090909,-1.8647082277869416,0.9349998163911748,0.4153846153846154,0.0588235294117647,5.9469850973110985,9,9,0,0
523,1492,1234,-13.0,13.0,1.3012452622687445,0.32,0.2142857142857142,1.347690092303487,1.0983787807025966,0.4084507042253521,0.2444444444444444,2.5595455086516963,3,3,0,0
524,1452,2070,16.0,13.0,0.9731341536379036,0.5945945945945946,0.1428571428571428,15.401864016057976,1.2890660575128894,0.2777777777777778,0.4285714285714285,-9.785820542338994,3,3,0,0
525,1850,1379,-16.0,15.0,1.0922315697882927,0.3285714285714285,0.34375,-15.65194872619562,0.900902565243502,0.3783783783783784,0.2368421052631578,-17.96269280674421,3,3,0,1
526,1555,1888,8.5,11.0,1.4181733699423418,0.4415584415584415,0.175,13.611530818311472,1.5803447384365523,0.2708333333333333,0.2631578947368421,-3.2897628262328293,9,9,0,0
527,1666,1407,-8.5,11.0,1.61592990456971,0.3972602739726027,0.3448275862068966,17.175967472351683,1.1591603527107048,0.55,0.2571428571428571,22.750398800701685,0,0,0,0
